Year,Sample,Enclosure,CB,NV,WY,UT
2014,SBFSE481,SE,0.056222222,0.818111111,0.024,0.101333333
2014,SBFSE482,SE,0.047555556,0.877666667,0.036888889,0.037777778
2014,SBFSE483,SE,0.053,0.835444444,0.029222222,0.082
2014,SBFSE484,SE,0.257444444,0.668111111,0.061888889,0.012777778
2014,SBFSE485,SE,0.123777778,0.298666667,0.094666667,0.482555556
2014,SBFSE486,SE,0.133333333,0.656333333,0.141444444,0.068666667
2014,SBFSE487,SE,0.103666667,0.646222222,0.031666667,0.218555556
2014,SBFSE488,SE,0.256,0.386333333,0.031777778,0.325888889
2014,SBFSE489,SE,0.275666667,0.476777778,0.049111111,0.198666667
2014,SBFSE490,SE,0.094222222,0.670666667,0.173222222,0.061888889
2014,SBFSE491,SE,0.052444444,0.908777778,0.023888889,0.014666667
2014,SBFSE492,SE,0.159555556,0.758777778,0.050888889,0.030555556
2014,SBFSE493,SE,0.040222222,0.909666667,0.021444444,0.028333333
2014,SBFSE494,SE,0.088555556,0.872555556,0.026777778,0.011888889
2014,SBFSE495,SE,0.031111111,0.702,0.100333333,0.166666667
2014,SBFSE496,SE,0.073555556,0.876888889,0.029777778,0.019777778
2014,SBFSE497,SE,0.090888889,0.559,0.215222222,0.134777778
2014,SBFSE498,SE,0.113888889,0.843222222,0.036333333,0.006777778
2014,SBFSE499,SE,0.024888889,0.922111111,0.024777778,0.028222222
2014,SBFSE500,SE,0.018888889,0.896777778,0.032333333,0.052
2014,SBFSE501,SE,0.129555556,0.821444444,0.029111111,0.02
2014,SBFSE502,SE,0.136777778,0.719222222,0.134888889,0.009222222
2014,SBFSE503,SE,0.095222222,0.874888889,0.023444444,0.006777778
2014,SBFSE504,SE,0.018,0.438888889,0.469222222,0.073888889
2014,SBFSE505,SE,0.144777778,0.593111111,0.112555556,0.149777778
2014,SBFSE506,SE,0.019888889,0.558666667,0.082888889,0.338444444
2014,SBFSE507,SE,0.032555556,0.680333333,0.238666667,0.048444444
2014,SBFSE508,SE,0.026777778,0.886777778,0.071555556,0.015
2014,SBFSE509,SE,0.302444444,0.556888889,0.026222222,0.114333333
2014,SBFSE510,SE,0.058222222,0.811666667,0.069888889,0.060111111
2014,SBFSE511,SE,0.125222222,0.710555556,0.155666667,0.008
2014,SBFSE512,SE,0.208777778,0.643444444,0.14,0.008
2014,SBFSE513,SE,0.213555556,0.656333333,0.103222222,0.026777778
2014,SBFSE514,SE,0.140444444,0.791666667,0.052111111,0.015777778
2014,SBFSE515,SE,0.157888889,0.785888889,0.044555556,0.011888889
2014,SBFSE516,SE,0.056444444,0.812333333,0.043555556,0.087666667
2014,SBFSE517,SE,0.019222222,0.731222222,0.160555556,0.088888889
2014,SBFSE518,SE,0.337666667,0.192333333,0.073222222,0.396333333
2014,SBFSE519,SE,0.172888889,0.719888889,0.033666667,0.073777778
2014,SBFSE520,SE,0.088222222,0.796666667,0.100666667,0.014555556
2014,SBFSE521,SE,0.179,0.758555556,0.038888889,0.023666667
2014,SBFSE522,SE,0.291111111,0.533111111,0.084,0.091666667
2014,SBFSE523,SE,0.038555556,0.907888889,0.039555556,0.014
2014,SBFSE524,SE,0.423111111,0.501888889,0.060444444,0.014555556
2014,SBFSE525,SE,0.248222222,0.669666667,0.025111111,0.057
2014,SBFSE526,SE,0.083,0.787555556,0.039444444,0.090111111
2014,SBFSE527,SE,0.096222222,0.579111111,0.285222222,0.039333333
2014,SBFSE528,SE,0.026,0.797444444,0.124222222,0.052333333
2014,SBFSE529,SE,0.503444444,0.220555556,0.024222222,0.252111111
2014,SBFSE530,SE,0.032111111,0.789333333,0.166555556,0.012
2014,SBFSE531,SE,0.095888889,0.788777778,0.098444444,0.016777778
2014,SBFSE532,SE,0.303888889,0.436666667,0.226666667,0.032666667
2014,SBFSE533,SE,0.321666667,0.483333333,0.092666667,0.102333333
2014,SBFSE534,SE,0.080333333,0.548777778,0.350111111,0.020888889
2014,SBFSE535,SE,0.071111111,0.840777778,0.071555556,0.016555556
2014,SBFSE536,SE,0.052666667,0.731777778,0.198555556,0.016888889
2014,SBFSE537,SE,0.027333333,0.881222222,0.023777778,0.068111111
2014,SBFSE538,SE,0.028555556,0.881333333,0.063666667,0.026222222
2014,SBFSE539,SE,0.266555556,0.481444444,0.052666667,0.199222222
2014,SBFSE540,SE,0.044444444,0.888222222,0.059333333,0.008
2014,SBFSE541,SE,0.033333333,0.875555556,0.084444444,0.006777778
2014,SBFSE542,SE,0.033222222,0.563777778,0.321333333,0.081777778
2014,SBFSE543,SE,0.032111111,0.830444444,0.122888889,0.014333333
2014,SBFSE544,SE,0.022,0.800111111,0.125555556,0.052222222
2014,SBFSE545,SE,0.022,0.909,0.027111111,0.041555556
2014,SBFSE546,SE,0.037222222,0.362555556,0.389111111,0.211111111
2014,SBFSE547,SE,0.075666667,0.783666667,0.099111111,0.041555556
2014,SBFSE548,SE,0.092777778,0.804888889,0.095666667,0.007
2014,SBFSE549,SE,0.032666667,0.882555556,0.053333333,0.031444444
2014,SBFSE550,SE,0.228111111,0.659666667,0.049,0.063111111
2014,SBFSE551,SE,0.051,0.640888889,0.037444444,0.270555556
2014,SBFSE552,SE,0.226666667,0.649888889,0.117555556,0.005777778
2014,SBFSE553,SE,0.027,0.911333333,0.048111111,0.013666667
2014,SBFSE554,SE,0.031555556,0.681666667,0.275777778,0.011
2014,SBFSE555,SE,0.018777778,0.806111111,0.126444444,0.048666667
2014,SBFSE556,SE,0.097333333,0.621222222,0.045777778,0.236
2014,SBFSE558,SE,0.046111111,0.854222222,0.083666667,0.015777778
2014,SBFSE559,SE,0.071333333,0.491333333,0.246888889,0.190111111
2014,SBFSE560,SE,0.230666667,0.579333333,0.132777778,0.057222222
2014,SBFSE561,SE,0.090333333,0.805111111,0.088111111,0.016444444
2014,SBFSE562,SE,0.012333333,0.386,0.589,0.012777778
2014,SBFSE563,SE,0.040666667,0.900888889,0.048777778,0.009888889
2014,SBFSE564,SE,0.046444444,0.837111111,0.107222222,0.008888889
2014,SBFSE565,SE,0.020888889,0.884222222,0.083777778,0.011
2014,SBFSE566,SE,0.041444444,0.864888889,0.068777778,0.024666667
2014,SBFSE567,SE,0.221444444,0.687111111,0.081111111,0.010222222
2014,SBFSE570,SE,0.024888889,0.666111111,0.034,0.274888889
2014,SBFSE571,SE,0.079222222,0.791111111,0.114333333,0.015888889
2014,SBFSE572,SE,0.102666667,0.857,0.024,0.016222222
2014,SBFSE573,SE,0.023888889,0.876444444,0.091444444,0.008555556
2014,SBFSE574,SE,0.015777778,0.364222222,0.614888889,0.005
2014,SBFSE575,SE,0.068222222,0.876666667,0.034,0.021222222
2014,SBFSE576,SE,0.069222222,0.889111111,0.032888889,0.008888889
2014,SBFSE577,SE,0.020888889,0.782777778,0.146888889,0.049444444
2014,SBFSE579,SE,0.104777778,0.843,0.033666667,0.018444444
2014,SBFSE580,SE,0.016333333,0.42,0.547666667,0.016
2014,SBFSE581,SE,0.030555556,0.895555556,0.050888889,0.023
2014,SBFSE583,SE,0.018111111,0.711444444,0.049111111,0.221222222
2014,Allison,SE,0.044666667,0.904666667,0.024444444,0.026222222
2014,DE268,SE,0.027444444,0.403,0.563111111,0.006666667
2014,DE272,SE,0.013222222,0.073666667,0.908777778,0.004111111
2014,Lisa,SE,0.031333333,0.883222222,0.074,0.011333333
2014,SBFSE022,SE,0.023888889,0.930222222,0.025333333,0.020666667
2014,SBFSE023,SE,0.494333333,0.077777778,0.017,0.410777778
2014,SBFSE041,SE,0.127555556,0.814111111,0.035111111,0.023222222
2014,SBFSE089,SE,0.056555556,0.875333333,0.056666667,0.011888889
2014,SBFSE216,SE,0.176888889,0.729111111,0.033444444,0.060888889
2014,SBFSE218,SE,0.091888889,0.863111111,0.032555556,0.012777778
2014,SBFSE236,SE,0.257111111,0.231888889,0.228333333,0.283
2014,SBFSE238,SE,0.276555556,0.546333333,0.026777778,0.150666667
2014,SBFSE260,SE,0.352222222,0.562888889,0.060777778,0.024333333
2014,SBFSE321,SE,0.120222222,0.566,0.063444444,0.250666667
2014,SBFSE328,SE,0.469111111,0.434111111,0.079333333,0.017333333
2014,SBFSE351,SE,0.065,0.760111111,0.164555556,0.010666667
2014,SBFSE352,SE,0.059,0.888444444,0.040888889,0.011777778
2014,SBFSE354,SE,0.259555556,0.579777778,0.098555556,0.062111111
2014,SBFSE359,SE,0.029777778,0.884888889,0.063444444,0.021666667
2014,SBFSE361,SE,0.312777778,0.643,0.031777778,0.012222222
2014,SBFSE366,SE,0.042111111,0.758,0.075,0.124555556
2014,SBFSE371,SE,0.034888889,0.717777778,0.062888889,0.184333333
2014,SBFSE375,SE,0.314222222,0.417111111,0.049,0.219666667
2014,SBFSE376,SE,0.027333333,0.392888889,0.564777778,0.015
2014,SBFSE379,SE,0.077,0.602,0.123222222,0.197444444
2014,SBFSE578A,SE,0.354222222,0.543777778,0.086444444,0.015444444
2014,SBFSE006,SE,0.485777778,0.444333333,0.052222222,0.017888889
2014,SBFSE013,SE,0.212777778,0.749444444,0.030777778,0.007
2014,SBFSE035,SE,0.034111111,0.534888889,0.042888889,0.388
2014,SBFSE040,SE,0.048111111,0.888666667,0.042333333,0.020777778
2014,SBFSE050,SE,0.035888889,0.670333333,0.063777778,0.23
2014,SBFSE051,SE,0.067666667,0.812222222,0.102777778,0.017333333
2014,SBFSE084,SE,0.016222222,0.792666667,0.183444444,0.007888889
2014,SBFSE215,SE,0.336777778,0.486111111,0.139444444,0.037444444
2014,SBFSE244,SE,0.426555556,0.528444444,0.033777778,0.011
2014,SBFSE346A,SE,0.038333333,0.917333333,0.023777778,0.020666667
2014,SBFSE356,SE,0.031,0.682444444,0.118333333,0.167888889
2014,SBFSE360,SE,0.078,0.699333333,0.211111111,0.011777778
2014,SBFSE367,SE,0.155888889,0.796222222,0.038333333,0.009555556
2014,SBFSE368,SE,0.026555556,0.841888889,0.054333333,0.077
2014,SBFSE369,SE,0.059888889,0.896,0.032888889,0.011666667
2014,SBFSE370,SE,0.020444444,0.785222222,0.112666667,0.081888889
2014,SBFSE372A,SE,0.107444444,0.843777778,0.038333333,0.010111111
2014,SBFSE373,SE,0.028222222,0.904222222,0.051444444,0.016
2014,SBFSE374,SE,0.023222222,0.887111111,0.074555556,0.015
2014,SBFSE377,SE,0.025111111,0.584,0.361777778,0.029
2014,SBFSE378A,SE,0.052222222,0.441444444,0.498888889,0.007444444
2014,SBFSE569A,SE,0.318,0.440444444,0.225888889,0.015666667
2014,dead140421S,SE,0.025111111,0.911555556,0.034666667,0.028555556
2014,dead140421S,SE,0.288111111,0.562111111,0.024444444,0.125444444
2014,dead140520S,SE,0.125,0.722666667,0.108888889,0.043555556
2014,dead140520S,SE,0.128,0.761333333,0.024333333,0.086444444
2014,dead140520S,SE,0.089666667,0.839333333,0.062777778,0.008222222
2014,dead140529_,SE,0.035333333,0.888333333,0.060666667,0.015888889
2014,DE401,DE,0.490666667,0.444,0.027777778,0.037222222
2014,DE402,DE,0.027666667,0.301222222,0.662444444,0.008777778
2014,DE403,DE,0.012888889,0.594222222,0.379444444,0.013555556
2014,DE404,DE,0.369666667,0.561,0.028777778,0.040666667
2014,DE405,DE,0.029888889,0.444555556,0.472333333,0.053111111
2014,DE406,DE,0.226888889,0.290888889,0.466666667,0.015444444
2014,DE407,DE,0.035333333,0.380666667,0.495888889,0.088222222
2014,DE408,DE,0.019,0.767333333,0.155555556,0.058222222
2014,DE409,DE,0.019222222,0.072,0.902444444,0.006111111
2014,DE410,DE,0.014777778,0.058555556,0.921777778,0.005
2014,DE411,DE,0.153222222,0.571555556,0.191333333,0.083777778
2014,DE412,DE,0.045222222,0.305222222,0.629222222,0.020333333
2014,DE413,DE,0.013,0.065333333,0.917555556,0.004111111
2014,DE414,DE,0.014777778,0.567777778,0.403333333,0.013888889
2014,DE415,DE,0.167444444,0.444,0.323666667,0.064222222
2014,DE416,DE,0.017111111,0.068111111,0.909111111,0.005777778
2014,DE417,DE,0.613,0.331333333,0.040777778,0.014777778
2014,DE418,DE,0.024333333,0.060888889,0.91,0.004777778
2014,DE419,DE,0.011777778,0.402222222,0.545888889,0.040333333
2014,DE420,DE,0.032888889,0.819333333,0.117777778,0.03
2014,DE421,DE,0.239333333,0.303777778,0.447444444,0.009666667
2014,DE422,DE,0.027222222,0.515222222,0.385888889,0.071666667
2014,DE423,DE,0.144,0.471555556,0.368555556,0.015888889
2014,DE424,DE,0.024333333,0.626444444,0.335888889,0.013444444
2014,DE425,DE,0.015333333,0.195111111,0.777111111,0.012555556
2014,DE426,DE,0.016333333,0.354444444,0.605,0.024
2014,DE427,DE,0.014888889,0.134666667,0.791111111,0.059333333
2014,DE428,DE,0.013888889,0.068333333,0.909555556,0.008
2014,DE429,DE,0.027333333,0.375222222,0.585,0.012333333
2014,DE430,DE,0.401222222,0.503333333,0.025777778,0.069666667
2014,DE431,DE,0.018777778,0.309444444,0.650555556,0.021444444
2014,DE432,DE,0.140222222,0.413,0.435666667,0.011
2014,DE433,DE,0.396888889,0.541555556,0.033555556,0.027777778
2014,DE434,DE,0.030222222,0.455888889,0.260555556,0.253222222
2014,DE435,DE,0.015777778,0.143555556,0.778444444,0.062111111
2014,DE436,DE,0.016888889,0.184111111,0.714666667,0.084555556
2014,DE437,DE,0.174777778,0.340333333,0.469555556,0.015111111
2014,DE438,DE,0.049333333,0.123555556,0.816555556,0.010666667
2014,DE439,DE,0.013222222,0.308666667,0.665555556,0.012111111
2014,DE440,DE,0.127,0.358333333,0.499111111,0.015777778
2014,DE441,DE,0.012888889,0.308777778,0.669111111,0.009111111
2014,DE442,DE,0.225333333,0.358333333,0.39,0.026
2014,DE443,DE,0.014111111,0.113666667,0.867666667,0.004444444
2014,DE444,DE,0.012666667,0.063555556,0.919333333,0.004777778
2014,DE445,DE,0.012222222,0.059666667,0.923111111,0.005111111
2014,DE446,DE,0.058666667,0.56,0.180333333,0.200888889
2014,DE447,DE,0.160444444,0.632444444,0.198444444,0.008777778
2014,DE448,DE,0.032777778,0.195,0.765777778,0.006777778
2014,DE449,DE,0.021888889,0.350444444,0.544111111,0.083333333
2014,DE450,DE,0.049333333,0.559666667,0.38,0.010888889
2014,DE451,DE,0.016111111,0.379222222,0.342666667,0.262
2014,DE452,DE,0.336555556,0.289333333,0.308666667,0.065444444
2014,DE453,DE,0.233333333,0.374,0.306,0.086888889
2014,DE454,DE,0.014888889,0.414333333,0.559888889,0.010777778
2014,DE455,DE,0.076777778,0.356666667,0.548555556,0.018111111
2014,DE456,DE,0.012444444,0.107444444,0.603444444,0.276555556
2014,DE457,DE,0.034111111,0.612111111,0.298333333,0.055444444
2014,DE458,DE,0.042,0.420555556,0.457666667,0.079888889
2014,DE459,DE,0.012888889,0.077111111,0.903222222,0.006777778
2014,DE460,DE,0.017222222,0.355111111,0.564888889,0.062888889
2014,DE461,DE,0.013666667,0.061333333,0.919,0.006111111
2014,DE462,DE,0.013777778,0.222333333,0.754888889,0.009
2014,DE463,DE,0.013333333,0.111222222,0.868888889,0.006111111
2014,DE464,DE,0.033,0.356666667,0.412555556,0.198
2014,DE465,DE,0.016111111,0.051,0.928666667,0.004
2014,DE466,DE,0.018,0.137333333,0.825,0.019666667
2014,DE467,DE,0.012555556,0.233666667,0.744555556,0.009
2014,DE468,DE,0.052666667,0.681333333,0.255666667,0.010222222
2014,DE469,DE,0.136555556,0.770888889,0.075666667,0.016777778
2014,DE470,DE,0.142111111,0.610333333,0.237777778,0.009888889
2014,DE471,DE,0.016777778,0.055333333,0.923,0.004777778
2014,DE472,DE,0.012777778,0.078666667,0.902,0.006888889
2014,DE473,DE,0.023777778,0.183,0.788888889,0.004111111
2014,DE474,DE,0.013777778,0.060333333,0.921111111,0.004777778
2014,DE475,DE,0.042777778,0.499222222,0.307,0.151222222
2014,DE476,DE,0.044666667,0.671333333,0.209111111,0.075
2014,DE477,DE,0.147222222,0.352444444,0.486666667,0.013444444
2014,DE478,DE,0.184666667,0.651,0.148222222,0.016
2014,DE479,DE,0.034888889,0.066,0.894,0.005444444
2014,DE480,DE,0.018777778,0.131333333,0.709333333,0.140555556
2014,DE481,DE,0.018888889,0.489222222,0.188666667,0.303333333
2014,DE482,DE,0.011777778,0.058333333,0.924666667,0.005111111
2014,DE483,DE,0.017222222,0.518333333,0.305555556,0.159
2014,DE484,DE,0.014777778,0.050777778,0.930222222,0.004222222
2014,DE485,DE,0.015444444,0.778,0.185555556,0.020888889
2014,DE486,DE,0.042333333,0.584,0.221,0.152666667
2014,DE487,DE,0.143777778,0.654777778,0.175666667,0.025666667
2014,DE488,DE,0.027333333,0.108555556,0.857444444,0.006444444
2014,DE489,DE,0.072333333,0.533111111,0.348555556,0.046111111
2014,DE490,DE,0.434333333,0.093777778,0.463555556,0.008222222
2014,DE491,DE,0.019111111,0.066555556,0.909333333,0.005
2014,DE492,DE,0.318333333,0.137,0.537,0.007333333
2014,DE493,DE,0.083555556,0.297666667,0.531222222,0.087333333
2014,DE494,DE,0.205,0.712666667,0.050777778,0.031444444
2014,DE495,DE,0.014222222,0.102333333,0.873666667,0.009777778
2014,DE496,DE,0.019666667,0.250444444,0.585777778,0.143888889
2014,DE497,DE,0.413777778,0.512666667,0.028888889,0.044888889
2014,DE498,DE,0.026,0.318666667,0.562111111,0.092888889
2014,DE499,DE,0.016,0.301888889,0.602,0.080111111
2014,DE500,DE,0.016222222,0.129777778,0.841888889,0.011888889
2014,DE501,DE,0.408,0.070888889,0.515222222,0.006111111
2014,DE502,DE,0.303777778,0.491333333,0.190666667,0.014
2014,DE503,DE,0.030111111,0.851555556,0.100555556,0.017777778
2014,DE504,DE,0.031888889,0.124333333,0.638777778,0.205111111
2014,DE505,DE,0.025888889,0.074333333,0.607111111,0.292777778
2014,DE506,DE,0.025444444,0.285333333,0.675777778,0.013666667
2014,DE507,DE,0.022666667,0.324444444,0.643555556,0.009888889
2014,DE508,DE,0.060666667,0.444666667,0.383222222,0.111444444
2014,DE509,DE,0.023222222,0.484111111,0.204,0.288666667
2014,DE510,DE,0.154555556,0.676444444,0.160888889,0.007777778
2014,DE511,DE,0.016222222,0.070222222,0.908666667,0.005
2014,DE512,DE,0.142,0.545666667,0.218111111,0.094333333
2014,DE513,DE,0.014777778,0.238777778,0.536444444,0.209444444
2014,DE514,DE,0.471555556,0.481666667,0.032888889,0.013666667
2014,DE515,DE,0.106,0.400222222,0.478111111,0.015666667
2014,DE516,DE,0.026888889,0.140888889,0.828111111,0.004111111
2014,DE517,DE,0.014222222,0.121888889,0.631111111,0.232777778
2014,DE518,DE,0.297444444,0.241777778,0.447777778,0.012888889
2014,DE519,DE,0.225222222,0.299,0.252555556,0.223333333
2014,DE520,DE,0.148333333,0.743777778,0.097111111,0.010888889
2014,DE521,DE,0.198333333,0.368555556,0.315666667,0.117555556
2014,DE522,DE,0.331111111,0.329222222,0.329444444,0.01
2014,DE523,DE,0.013111111,0.184,0.765111111,0.037888889
2014,DE524,DE,0.298555556,0.249222222,0.433222222,0.018888889
2014,DE525,DE,0.018222222,0.606888889,0.099444444,0.275444444
2014,DE527,DE,0.294777778,0.426777778,0.197555556,0.080888889
2014,DE528,DE,0.233444444,0.337333333,0.031555556,0.397444444
2014,DE529,DE,0.176,0.452,0.356666667,0.015444444
2014,DE530,DE,0.052333333,0.193777778,0.745888889,0.007888889
2014,DE532,DE,0.020222222,0.061888889,0.913666667,0.004111111
2014,DE533,DE,0.076555556,0.702444444,0.081666667,0.139222222
2014,DE534,DE,0.127555556,0.366555556,0.479444444,0.026555556
2014,DE535,DE,0.022222222,0.357666667,0.266222222,0.353555556
2014,DE536,DE,0.022111111,0.210333333,0.760555556,0.006777778
2014,DE537,DE,0.014222222,0.557555556,0.409777778,0.017888889
2014,DE538,DE,0.029333333,0.108888889,0.763666667,0.098
2014,DE539,DE,0.023888889,0.414888889,0.234,0.327333333
2014,DE540,DE,0.013111111,0.059777778,0.918666667,0.008222222
2014,DE541,DE,0.021888889,0.215666667,0.757555556,0.005
2014,DE542,DE,0.029777778,0.366111111,0.564222222,0.039777778
2014,DE543,DE,0.014888889,0.158555556,0.377555556,0.449
2014,DE544,DE,0.458555556,0.101,0.432666667,0.007777778
2014,DE545,DE,0.021888889,0.672444444,0.295111111,0.010444444
2014,DE546,DE,0.337111111,0.262555556,0.380777778,0.019777778
2014,DE547,DE,0.135555556,0.365222222,0.476555556,0.022444444
2014,DE548,DE,0.320111111,0.187888889,0.487111111,0.004777778
2014,DE549,DE,0.013,0.056111111,0.926777778,0.004111111
2014,DE550,DE,0.014777778,0.229222222,0.696777778,0.059555556
2014,DE551,DE,0.643666667,0.270444444,0.066555556,0.019555556
2014,DE552,DE,0.014777778,0.096666667,0.881,0.007666667
2014,DE553,DE,0.034777778,0.539666667,0.417777778,0.008
2014,DE554,DE,0.014444444,0.062222222,0.918,0.005111111
2014,DE555,DE,0.057777778,0.605666667,0.276555556,0.060111111
2014,DE556,DE,0.254333333,0.545111111,0.173777778,0.026666667
2014,DE557,DE,0.020666667,0.193222222,0.774666667,0.011777778
2014,DE558,DE,0.208444444,0.368111111,0.411555556,0.011888889
2014,DE559,DE,0.035,0.682777778,0.231666667,0.050333333
2014,DE560,DE,0.096222222,0.671,0.224444444,0.008111111
2014,DE561,DE,0.024555556,0.760888889,0.148444444,0.066111111
2014,DE562,DE,0.291444444,0.357,0.331333333,0.019888889
2014,DE563,DE,0.013444444,0.051444444,0.931555556,0.003777778
2014,DE564,DE,0.156555556,0.387333333,0.446444444,0.01
2014,DE565,DE,0.013333333,0.069,0.910222222,0.007111111
2014,DE566,DE,0.017111111,0.213444444,0.756222222,0.013111111
2014,DE567,DE,0.043444444,0.829,0.059,0.068444444
2014,DE568,DE,0.014777778,0.046777778,0.935,0.003888889
2014,DE569,DE,0.015222222,0.075444444,0.899777778,0.009666667
2014,DE570,DE,0.013222222,0.283222222,0.63,0.073555556
2014,DE571,DE,0.032,0.116777778,0.801666667,0.049444444
2014,DE573,DE,0.015777778,0.055,0.924111111,0.005
2014,DE574,DE,0.166555556,0.506666667,0.257111111,0.069777778
2014,DE575,DE,0.082777778,0.536777778,0.37,0.010222222
2014,DE577,DE,0.030888889,0.105555556,0.636222222,0.227444444
2014,DE578,DE,0.175777778,0.727,0.084555556,0.012888889
2014,DE579,DE,0.096,0.788,0.087,0.028888889
2014,DE580,DE,0.016111111,0.152333333,0.714888889,0.116888889
2014,DE581,DE,0.193222222,0.394222222,0.393555556,0.018888889
2014,DE582,DE,0.486222222,0.466666667,0.016222222,0.030777778
2014,DE583,DE,0.324555556,0.218777778,0.444555556,0.011888889
2014,DE585,DE,0.031,0.555777778,0.326333333,0.086444444
2014,DE587,DE,0.011222222,0.387777778,0.592777778,0.007888889
2014,DE588,DE,0.011777778,0.045777778,0.938,0.004222222
2014,DE589,DE,0.183555556,0.545555556,0.242111111,0.028444444
2014,DE590,DE,0.014,0.119444444,0.847666667,0.019111111
2014,DE591,DE,0.226555556,0.368777778,0.27,0.134777778
2014,DE592,DE,0.290555556,0.237333333,0.454222222,0.017888889
2014,DE593,DE,0.572111111,0.348666667,0.054333333,0.024777778
2014,DE595,DE,0.024111111,0.417555556,0.493222222,0.064666667
2014,DE596,DE,0.103,0.333666667,0.550111111,0.012888889
2014,DE597,DE,0.035777778,0.610666667,0.049888889,0.303555556
2014,DE598,DE,0.027222222,0.298,0.657555556,0.017
2014,DE599,DE,0.031,0.11,0.734555556,0.124444444
2014,DE600,DE,0.012333333,0.262111111,0.713555556,0.011888889
2014,DE601,DE,0.121111111,0.751111111,0.119,0.008777778
2014,DE602,DE,0.012333333,0.149333333,0.676888889,0.161333333
2014,DE603,DE,0.012777778,0.054777778,0.927333333,0.005
2014,DE604,DE,0.075444444,0.440111111,0.471666667,0.012888889
2014,DE605,DE,0.039333333,0.810222222,0.064222222,0.086222222
2014,DE606,DE,0.018777778,0.201333333,0.771111111,0.008777778
2014,DE607,DE,0.124444444,0.428888889,0.435888889,0.010888889
2014,DE608,DE,0.016888889,0.063888889,0.914888889,0.004222222
2014,DE609,DE,0.327,0.208777778,0.279888889,0.183888889
2014,DE610,DE,0.031666667,0.306666667,0.569111111,0.092888889
2014,DE611,DE,0.030555556,0.120555556,0.579,0.27
2014,DE612,DE,0.012111111,0.171666667,0.806444444,0.009777778
2014,DE613,DE,0.013222222,0.085555556,0.878111111,0.022888889
2014,DE614,DE,0.022888889,0.159222222,0.530333333,0.287777778
2014,DE615,DE,0.013222222,0.053222222,0.928666667,0.004888889
2014,DE616,DE,0.016111111,0.235111111,0.305555556,0.443111111
2014,DE617,DE,0.024777778,0.236555556,0.731888889,0.007111111
2014,DE618,DE,0.023888889,0.342888889,0.244,0.389111111
2014,DE619,DE,0.048222222,0.461666667,0.475,0.015111111
2014,DE621,DE,0.614666667,0.333888889,0.033,0.018555556
2014,DE623,DE,0.022111111,0.311,0.658333333,0.008444444
2014,DE624,DE,0.053333333,0.320111111,0.557444444,0.069111111
2014,DE626,DE,0.018,0.218444444,0.755444444,0.008
2014,DE627,DE,0.364666667,0.307444444,0.317333333,0.010666667
2014,DE628,DE,0.241555556,0.287222222,0.466888889,0.004777778
2014,DE630,DE,0.050444444,0.642888889,0.229666667,0.077
2014,DE631,DE,0.153333333,0.773777778,0.026555556,0.046333333
2014,DE634,DE,0.212444444,0.228777778,0.548888889,0.009777778
2014,DE636,DE,0.078555556,0.668,0.032777778,0.220444444
2014,DE637,DE,0.217333333,0.660666667,0.105888889,0.016
2014,DE640,DE,0.014222222,0.051222222,0.930333333,0.004
2014,Bjorn,DE,0.017888889,0.069111111,0.907111111,0.005666667
2014,Cleo,DE,0.013222222,0.059444444,0.923333333,0.003888889
2014,DE201,DE,0.027444444,0.494888889,0.469444444,0.008333333
2014,DE203,DE,0.017111111,0.536111111,0.044555556,0.402111111
2014,DE342,DE,0.017666667,0.092888889,0.883333333,0.006
2014,DE344,DE,0.022444444,0.111888889,0.494777778,0.370888889
2014,DE346,DE,0.015111111,0.066,0.914111111,0.005
2014,DE348,DE,0.032,0.389777778,0.565888889,0.012555556
2014,DE351,DE,0.016777778,0.063666667,0.915,0.004777778
2014,DE353,DE,0.028888889,0.498444444,0.461555556,0.011444444
2014,DE355,DE,0.024111111,0.204444444,0.405222222,0.366111111
2014,DE586A,DE,0.016222222,0.067666667,0.911111111,0.005111111
2014,DE639A,DE,0.016888889,0.052666667,0.926,0.004222222
2014,Fluffers,DE,0.015222222,0.071222222,0.907555556,0.005777778
2014,Popoagie,DE,0.015111111,0.084777778,0.892333333,0.007777778
2014,SBFLE225,DE,0.526222222,0.424444444,0.032111111,0.017111111
2014,SBFLE227,DE,0.518444444,0.430888889,0.032555556,0.018111111
2014,SBFLE229,DE,0.385333333,0.561555556,0.044888889,0.008333333
2014,SBFLE231,DE,0.360111111,0.609333333,0.019888889,0.010666667
2014,SBFLE232,DE,0.329555556,0.615666667,0.042666667,0.012
2014,SBFLE243,DE,0.276222222,0.687666667,0.025444444,0.010888889
2014,SBFSE234,DE,0.019444444,0.514555556,0.451333333,0.014666667
2014,SBFSE279,DE,0.370111111,0.544,0.069,0.017222222
2014,Carlito,DE,0.014555556,0.101,0.879555556,0.005111111
2014,DE202,DE,0.029777778,0.449777778,0.042333333,0.478444444
2014,DE241,DE,0.018888889,0.356555556,0.615555556,0.009
2014,DE341,DE,0.021888889,0.369888889,0.601888889,0.006444444
2014,DE343,DE,0.012777778,0.063222222,0.919888889,0.004
2014,DE345,DE,0.012777778,0.157333333,0.510555556,0.319222222
2014,DE347,DE,0.017777778,0.348,0.046888889,0.587333333
2014,DE349,DE,0.017111111,0.455777778,0.508444444,0.018666667
2014,DE350,DE,0.011111111,0.055222222,0.928555556,0.005111111
